,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
2026,2026,2026,2026,Brooklyn Nets,Oklahoma City Thunder,L,03/13/2019,240,35,84,0.41700000000000004,13,35,0.371,13,19,0.684,7,36,43,19,7,5,16,18,96,-12,regular season
2027,2027,2027,2027,Oklahoma City Thunder,Brooklyn Nets,W,03/13/2019,240,41,96,0.4270000000000001,11,28,0.39299999999999996,15,19,0.789,16,35,51,21,9,6,11,20,108,12,regular season
2028,2028,2028,2028,Orlando Magic,Washington Wizards,L,03/13/2019,240,35,90,0.389,12,33,0.364,8,9,0.889,12,36,48,26,3,3,10,15,90,-10,regular season
2029,2029,2029,2029,Washington Wizards,Orlando Magic,W,03/13/2019,240,42,90,0.467,8,27,0.29600000000000004,8,12,0.667,10,36,46,20,5,2,8,13,100,10,regular season
2030,2030,2030,2030,Memphis Grizzlies,Atlanta Hawks,L,03/13/2019,240,38,89,0.4270000000000001,14,40,0.35,21,26,0.8079999999999999,9,26,35,28,8,6,14,17,111,-21,regular season
2031,2031,2031,2031,Atlanta Hawks,Memphis Grizzlies,W,03/13/2019,240,52,103,0.505,17,45,0.37799999999999995,11,14,0.7859999999999999,15,36,51,35,9,9,11,26,132,21,regular season
2032,2032,2032,2032,Detroit Pistons,Miami Heat,L,03/13/2019,240,27,77,0.35100000000000003,8,37,0.21600000000000005,12,18,0.667,10,27,37,20,7,7,17,23,74,-34,regular season
2033,2033,2033,2033,Miami Heat,Detroit Pistons,W,03/13/2019,240,39,84,0.46399999999999997,11,28,0.39299999999999996,19,24,0.792,13,38,51,22,10,5,11,18,108,34,regular season
2034,2034,2034,2034,Golden State Warriors,Houston Rockets,W,03/13/2019,240,42,85,0.494,12,32,0.375,10,10,1.0,12,32,44,28,7,2,14,20,106,2,regular season
2035,2035,2035,2035,Houston Rockets,Golden State Warriors,L,03/13/2019,240,37,78,0.474,11,41,0.268,19,23,0.826,5,26,31,18,7,3,10,16,104,-2,regular season
2036,2036,2036,2036,Utah Jazz,Phoenix Suns,W,03/13/2019,240,42,90,0.467,12,33,0.364,18,25,0.72,12,40,52,30,8,4,12,22,114,17,regular season
2037,2037,2037,2037,Phoenix Suns,Utah Jazz,L,03/13/2019,240,36,82,0.439,7,19,0.368,18,23,0.7829999999999999,5,30,35,21,8,3,12,20,97,-17,regular season
2038,2038,2038,2038,Oklahoma City Thunder,Indiana Pacers,L,03/14/2019,240,38,86,0.442,14,30,0.467,16,20,0.8,8,36,44,24,11,5,17,28,106,-2,regular season
2039,2039,2039,2039,Indiana Pacers,Oklahoma City Thunder,W,03/14/2019,240,37,82,0.451,7,22,0.318,27,32,0.8440000000000001,6,33,39,24,11,3,16,17,108,2,regular season
2040,2040,2040,2040,Cleveland Cavaliers,Orlando Magic,L,03/14/2019,240,35,86,0.40700000000000003,7,31,0.226,14,15,0.9329999999999999,8,35,43,13,4,4,15,18,91,-29,regular season
2041,2041,2041,2041,Orlando Magic,Cleveland Cavaliers,W,03/14/2019,240,45,93,0.484,14,31,0.452,16,21,0.762,12,38,50,31,11,3,9,14,120,29,regular season
2042,2042,2042,2042,Sacramento Kings,Boston Celtics,L,03/14/2019,240,48,95,0.505,11,34,0.324,13,23,0.565,8,39,47,31,9,2,10,24,120,-6,regular season
2043,2043,2043,2043,Boston Celtics,Sacramento Kings,W,03/14/2019,240,49,97,0.505,9,28,0.321,19,26,0.731,10,42,52,32,7,2,13,20,126,6,regular season
2044,2044,2044,2044,Los Angeles Lakers,Toronto Raptors,L,03/14/2019,240,38,85,0.447,7,31,0.226,15,24,0.625,6,40,46,24,11,3,20,21,98,-13,regular season
2045,2045,2045,2045,Toronto Raptors,Los Angeles Lakers,W,03/14/2019,240,36,91,0.396,16,41,0.39,23,29,0.7929999999999999,13,39,52,21,15,6,17,20,111,13,regular season
2046,2046,2046,2046,Minnesota Timberwolves,Utah Jazz,L,03/14/2019,240,42,91,0.462,5,24,0.20800000000000002,11,15,0.733,8,30,38,27,6,2,11,23,100,-20,regular season
2047,2047,2047,2047,Utah Jazz,Minnesota Timberwolves,W,03/14/2019,240,44,89,0.494,13,38,0.342,19,27,0.7040000000000001,13,36,49,30,7,8,11,20,120,20,regular season
2048,2048,2048,2048,Dallas Mavericks,Denver Nuggets,L,03/14/2019,240,37,87,0.425,12,37,0.324,13,17,0.765,9,31,40,22,8,1,8,17,99,-1,regular season
2049,2049,2049,2049,Denver Nuggets,Dallas Mavericks,W,03/14/2019,240,39,81,0.48100000000000004,8,29,0.276,14,17,0.8240000000000001,8,36,44,27,6,7,11,16,100,1,regular season
2050,2050,2050,2050,Los Angeles Lakers,Detroit Pistons,L,03/15/2019,240,36,86,0.419,6,25,0.24,19,26,0.731,11,36,47,24,9,4,14,26,97,-14,regular season
2051,2051,2051,2051,Detroit Pistons,Los Angeles Lakers,W,03/15/2019,240,37,86,0.43,17,39,0.436,20,32,0.625,16,34,50,26,5,4,14,19,111,14,regular season
2052,2052,2052,2052,Sacramento Kings,Philadelphia 76ers,L,03/15/2019,240,43,94,0.457,9,27,0.33299999999999996,19,24,0.792,10,30,40,23,4,2,8,22,114,-9,regular season
2053,2053,2053,2053,Philadelphia 76ers,Sacramento Kings,W,03/15/2019,240,46,91,0.505,7,24,0.292,24,27,0.889,10,39,49,28,7,6,10,18,123,9,regular season
2054,2054,2054,2054,Charlotte Hornets,Washington Wizards,W,03/15/2019,240,46,101,0.455,14,31,0.452,10,12,0.833,15,31,46,18,11,7,12,17,116,6,regular season
2055,2055,2055,2055,Washington Wizards,Charlotte Hornets,L,03/15/2019,240,41,84,0.488,13,34,0.382,15,19,0.789,8,37,45,25,8,5,17,14,110,-6,regular season
2056,2056,2056,2056,Phoenix Suns,Houston Rockets,L,03/15/2019,240,38,89,0.4270000000000001,7,26,0.26899999999999996,19,25,0.76,15,34,49,22,9,4,21,21,102,-6,regular season
2057,2057,2057,2057,Houston Rockets,Phoenix Suns,W,03/15/2019,240,36,83,0.434,11,40,0.275,25,33,0.758,7,35,42,18,13,6,13,20,108,6,regular season
2058,2058,2058,2058,Milwaukee Bucks,Miami Heat,W,03/15/2019,240,42,88,0.47700000000000004,12,33,0.364,17,24,0.708,8,44,52,29,8,9,15,21,113,15,regular season
2059,2059,2059,2059,Miami Heat,Milwaukee Bucks,L,03/15/2019,240,38,93,0.409,8,22,0.364,14,25,0.56,10,35,45,21,7,5,12,18,98,-15,regular season
2060,2060,2060,2060,Portland Trail Blazers,New Orleans Pelicans,W,03/15/2019,240,43,96,0.44799999999999995,10,27,0.37,26,32,0.813,17,37,54,26,7,8,15,18,122,12,regular season
2061,2061,2061,2061,New Orleans Pelicans,Portland Trail Blazers,L,03/15/2019,240,45,94,0.479,8,30,0.267,12,25,0.48,14,31,45,31,7,6,11,23,110,-12,regular season
2062,2062,2062,2062,New York Knicks,San Antonio Spurs,L,03/15/2019,240,35,86,0.40700000000000003,8,20,0.4,5,9,0.556,9,32,41,21,6,4,16,13,83,-26,regular season
2063,2063,2063,2063,San Antonio Spurs,New York Knicks,W,03/15/2019,240,47,88,0.534,7,21,0.33299999999999996,8,10,0.8,6,39,45,31,8,6,9,13,109,26,regular season
2064,2064,2064,2064,Chicago Bulls,Los Angeles Clippers,L,03/15/2019,240,42,80,0.525,11,21,0.524,26,33,0.7879999999999999,8,36,44,24,3,6,16,26,121,-7,regular season
2065,2065,2065,2065,Los Angeles Clippers,Chicago Bulls,W,03/15/2019,240,44,99,0.444,10,20,0.5,30,35,0.857,15,28,43,28,9,5,7,30,128,7,regular season
2066,2066,2066,2066,Atlanta Hawks,Boston Celtics,L,03/16/2019,240,43,100,0.43,15,40,0.375,19,24,0.792,19,31,50,27,11,5,17,25,120,-9,regular season
2067,2067,2067,2067,Boston Celtics,Atlanta Hawks,W,03/16/2019,240,44,93,0.473,13,36,0.361,28,37,0.757,11,35,46,30,10,7,14,21,129,9,regular season
2068,2068,2068,2068,Phoenix Suns,New Orleans Pelicans,W,03/16/2019,265,51,100,0.51,9,29,0.31,27,36,0.75,11,37,48,31,10,7,22,33,138,2,regular season
2069,2069,2069,2069,New Orleans Pelicans,Phoenix Suns,L,03/16/2019,265,47,102,0.461,15,30,0.5,27,41,0.659,18,39,57,34,11,4,22,30,136,-2,regular season
2070,2070,2070,2070,Memphis Grizzlies,Washington Wizards,L,03/16/2019,240,48,90,0.5329999999999999,12,33,0.364,20,26,0.769,7,33,40,35,5,3,8,27,128,-7,regular season
2071,2071,2071,2071,Washington Wizards,Memphis Grizzlies,W,03/16/2019,240,41,81,0.506,17,35,0.486,36,43,0.8370000000000001,9,36,45,26,6,7,11,21,135,7,regular season
2072,2072,2072,2072,Cleveland Cavaliers,Dallas Mavericks,L,03/16/2019,240,40,86,0.465,15,38,0.395,21,22,0.955,6,27,33,20,1,0,6,20,116,-5,regular season
2073,2073,2073,2073,Dallas Mavericks,Cleveland Cavaliers,W,03/16/2019,240,46,89,0.517,16,34,0.47100000000000003,13,16,0.813,9,31,40,32,3,5,5,22,121,5,regular season
2074,2074,2074,2074,Golden State Warriors,Oklahoma City Thunder,W,03/16/2019,240,39,83,0.47,15,35,0.429,17,22,0.773,8,45,53,25,10,6,16,22,110,22,regular season
2075,2075,2075,2075,Oklahoma City Thunder,Golden State Warriors,L,03/16/2019,240,31,96,0.32299999999999995,13,41,0.317,13,23,0.565,17,35,52,18,4,5,16,18,88,-22,regular season
2076,2076,2076,2076,Portland Trail Blazers,San Antonio Spurs,L,03/16/2019,240,42,101,0.41600000000000004,7,28,0.25,12,14,0.857,14,37,51,23,4,2,8,22,103,-5,regular season
2077,2077,2077,2077,San Antonio Spurs,Portland Trail Blazers,W,03/16/2019,240,37,79,0.46799999999999997,8,17,0.47100000000000003,26,30,0.867,4,40,44,17,4,10,10,14,108,5,regular season
2078,2078,2078,2078,Indiana Pacers,Denver Nuggets,L,03/16/2019,240,34,75,0.45299999999999996,6,24,0.25,26,37,0.703,8,33,41,20,6,2,9,19,100,-2,regular season
2079,2079,2079,2079,Denver Nuggets,Indiana Pacers,W,03/16/2019,240,39,82,0.47600000000000003,11,38,0.289,13,20,0.65,9,30,39,27,6,5,10,22,102,2,regular season
2080,2080,2080,2080,Brooklyn Nets,Utah Jazz,L,03/16/2019,240,33,95,0.34700000000000003,12,36,0.33299999999999996,20,22,0.909,8,36,44,20,9,5,7,24,98,-16,regular season
2081,2081,2081,2081,Utah Jazz,Brooklyn Nets,W,03/16/2019,240,39,91,0.429,13,36,0.361,23,31,0.742,15,50,65,24,3,7,15,21,114,16,regular season
2082,2082,2082,2082,Los Angeles Lakers,New York Knicks,L,03/17/2019,240,47,97,0.485,7,27,0.259,22,28,0.7859999999999999,15,20,35,26,12,5,10,21,123,-1,regular season
2083,2083,2083,2083,New York Knicks,Los Angeles Lakers,W,03/17/2019,240,44,76,0.579,12,26,0.462,24,29,0.828,10,35,45,24,4,5,23,26,124,1,regular season
2084,2084,2084,2084,Charlotte Hornets,Miami Heat,L,03/17/2019,240,26,83,0.313,7,36,0.19399999999999998,16,18,0.889,11,33,44,11,6,5,12,19,75,-18,regular season
2085,2085,2085,2085,Miami Heat,Charlotte Hornets,W,03/17/2019,240,34,86,0.395,13,33,0.39399999999999996,12,19,0.632,15,40,55,25,6,7,11,21,93,18,regular season
2086,2086,2086,2086,Philadelphia 76ers,Milwaukee Bucks,W,03/17/2019,240,47,100,0.47,15,32,0.469,21,30,0.7,15,39,54,26,8,2,13,23,130,5,regular season
2087,2087,2087,2087,Milwaukee Bucks,Philadelphia 76ers,L,03/17/2019,240,43,95,0.45299999999999996,16,50,0.32,23,28,0.821,10,35,45,25,9,6,10,22,125,-5,regular season
2088,2088,2088,2088,Toronto Raptors,Detroit Pistons,L,03/17/2019,240,39,82,0.47600000000000003,18,36,0.5,11,14,0.7859999999999999,7,31,38,25,2,2,12,22,107,-3,regular season
2089,2089,2089,2089,Detroit Pistons,Toronto Raptors,W,03/17/2019,240,39,83,0.47,8,27,0.29600000000000004,24,27,0.889,11,33,44,23,8,3,10,18,110,3,regular season
2090,2090,2090,2090,Atlanta Hawks,Orlando Magic,L,03/17/2019,240,38,91,0.418,8,35,0.22899999999999998,7,10,0.7,8,42,50,20,8,3,18,29,91,-10,regular season
2091,2091,2091,2091,Orlando Magic,Atlanta Hawks,W,03/17/2019,240,33,85,0.38799999999999996,9,37,0.243,26,33,0.7879999999999999,10,45,55,21,12,3,14,15,101,10,regular season
2092,2092,2092,2092,Chicago Bulls,Sacramento Kings,L,03/17/2019,240,39,88,0.44299999999999995,10,26,0.385,14,21,0.667,10,29,39,20,6,6,19,16,102,-27,regular season
2093,2093,2093,2093,Sacramento Kings,Chicago Bulls,W,03/17/2019,240,54,103,0.524,8,23,0.348,13,16,0.813,15,33,48,28,12,7,10,21,129,27,regular season
2094,2094,2094,2094,Minnesota Timberwolves,Houston Rockets,L,03/17/2019,240,38,92,0.413,10,32,0.313,16,23,0.696,15,37,52,22,5,4,14,13,102,-15,regular season
2095,2095,2095,2095,Houston Rockets,Minnesota Timberwolves,W,03/17/2019,240,43,94,0.457,21,50,0.42,10,14,0.7140000000000001,10,34,44,29,9,3,9,25,117,15,regular season
2096,2096,2096,2096,Brooklyn Nets,Los Angeles Clippers,L,03/17/2019,240,42,100,0.42,14,38,0.368,18,25,0.72,15,36,51,26,6,7,14,28,116,-3,regular season
2097,2097,2097,2097,Los Angeles Clippers,Brooklyn Nets,W,03/17/2019,240,42,97,0.433,12,31,0.387,23,28,0.821,16,38,54,26,8,6,13,25,119,3,regular season
2098,2098,2098,2098,Detroit Pistons,Cleveland Cavaliers,L,03/18/2019,240,42,94,0.447,18,44,0.409,17,21,0.81,19,28,47,24,6,4,11,21,119,-7,regular season
2099,2099,2099,2099,Cleveland Cavaliers,Detroit Pistons,W,03/18/2019,240,46,79,0.5820000000000001,11,22,0.5,23,27,0.852,5,31,36,22,6,3,8,16,126,7,regular season
2100,2100,2100,2100,Utah Jazz,Washington Wizards,W,03/18/2019,240,49,91,0.5379999999999999,14,37,0.37799999999999995,4,6,0.667,7,34,41,35,10,8,17,21,116,21,regular season
2101,2101,2101,2101,Washington Wizards,Utah Jazz,L,03/18/2019,240,34,81,0.42,8,27,0.29600000000000004,19,22,0.8640000000000001,5,29,34,20,9,2,16,16,95,-21,regular season
2102,2102,2102,2102,Denver Nuggets,Boston Celtics,W,03/18/2019,240,46,94,0.489,14,39,0.359,8,10,0.8,11,40,51,29,6,5,17,19,114,9,regular season
2103,2103,2103,2103,Boston Celtics,Denver Nuggets,L,03/18/2019,240,39,93,0.419,12,39,0.308,15,19,0.789,12,25,37,24,12,5,12,16,105,-9,regular season
2104,2104,2104,2104,New York Knicks,Toronto Raptors,L,03/18/2019,240,28,85,0.32899999999999996,8,35,0.22899999999999998,28,32,0.875,7,29,36,16,8,4,13,18,92,-36,regular season
2105,2105,2105,2105,Toronto Raptors,New York Knicks,W,03/18/2019,240,49,88,0.557,17,40,0.425,13,22,0.591,5,45,50,36,5,6,14,22,128,36,regular season
2106,2106,2106,2106,Miami Heat,Oklahoma City Thunder,W,03/18/2019,240,46,97,0.474,9,29,0.31,15,16,0.938,9,35,44,30,13,4,8,23,116,9,regular season
2107,2107,2107,2107,Oklahoma City Thunder,Miami Heat,L,03/18/2019,240,38,87,0.4370000000000001,10,37,0.27,21,27,0.778,13,36,49,21,4,8,19,17,107,-9,regular season
2108,2108,2108,2108,Golden State Warriors,San Antonio Spurs,L,03/18/2019,240,41,88,0.466,13,39,0.33299999999999996,10,12,0.833,7,36,43,27,7,6,13,20,105,-6,regular season
2109,2109,2109,2109,San Antonio Spurs,Golden State Warriors,W,03/18/2019,240,41,88,0.466,10,26,0.385,19,22,0.8640000000000001,10,36,46,20,7,5,10,12,111,6,regular season
2110,2110,2110,2110,New Orleans Pelicans,Dallas Mavericks,W,03/18/2019,265,49,104,0.47100000000000003,12,39,0.308,19,22,0.8640000000000001,14,41,55,34,7,6,17,28,129,4,regular season
2111,2111,2111,2111,Dallas Mavericks,New Orleans Pelicans,L,03/18/2019,265,46,105,0.43799999999999994,9,35,0.257,24,29,0.828,14,36,50,27,9,6,15,26,125,-4,regular season
2112,2112,2112,2112,Chicago Bulls,Phoenix Suns,W,03/18/2019,240,46,89,0.517,4,16,0.25,20,24,0.833,11,38,49,21,9,4,13,22,116,15,regular season
2113,2113,2113,2113,Phoenix Suns,Chicago Bulls,L,03/18/2019,240,39,84,0.46399999999999997,7,26,0.26899999999999996,16,26,0.615,9,29,38,24,5,5,12,22,101,-15,regular season
2114,2114,2114,2114,Indiana Pacers,Portland Trail Blazers,L,03/18/2019,240,35,83,0.42200000000000004,10,24,0.41700000000000004,18,22,0.818,12,27,39,25,12,3,13,21,98,-8,regular season
2115,2115,2115,2115,Portland Trail Blazers,Indiana Pacers,W,03/18/2019,240,37,79,0.46799999999999997,13,32,0.406,19,21,0.905,8,30,38,24,8,9,17,23,106,8,regular season
2116,2116,2116,2116,Philadelphia 76ers,Charlotte Hornets,W,03/19/2019,240,43,86,0.5,11,32,0.344,21,28,0.75,6,38,44,29,5,4,7,27,118,4,regular season
2117,2117,2117,2117,Charlotte Hornets,Philadelphia 76ers,L,03/19/2019,240,36,83,0.434,9,35,0.257,33,44,0.75,10,36,46,16,3,2,9,22,114,-4,regular season
2118,2118,2118,2118,Houston Rockets,Atlanta Hawks,W,03/19/2019,240,40,78,0.513,19,47,0.40399999999999997,22,30,0.733,6,31,37,28,13,2,14,17,121,16,regular season
2119,2119,2119,2119,Atlanta Hawks,Houston Rockets,L,03/19/2019,240,39,84,0.46399999999999997,15,40,0.375,12,15,0.8,8,37,45,30,6,1,19,23,105,-16,regular season
2120,2120,2120,2120,Los Angeles Lakers,Milwaukee Bucks,L,03/19/2019,240,33,86,0.384,16,43,0.3720000000000001,19,23,0.826,8,34,42,20,9,5,19,18,101,-14,regular season
2121,2121,2121,2121,Milwaukee Bucks,Los Angeles Lakers,W,03/19/2019,240,41,89,0.461,15,47,0.319,18,27,0.667,12,42,54,25,9,4,17,19,115,14,regular season
2122,2122,2122,2122,Golden State Warriors,Minnesota Timberwolves,W,03/19/2019,240,44,91,0.484,19,42,0.452,10,14,0.7140000000000001,8,38,46,39,6,7,13,25,117,10,regular season
2123,2123,2123,2123,Minnesota Timberwolves,Golden State Warriors,L,03/19/2019,240,36,89,0.40399999999999997,9,36,0.25,26,32,0.813,13,39,52,25,7,0,13,14,107,-10,regular season
2124,2124,2124,2124,Brooklyn Nets,Sacramento Kings,W,03/19/2019,240,47,94,0.5,12,35,0.34299999999999997,17,23,0.7390000000000001,11,30,41,28,16,4,18,19,123,2,regular season
2125,2125,2125,2125,Sacramento Kings,Brooklyn Nets,L,03/19/2019,240,49,95,0.516,9,25,0.36,14,20,0.7,14,32,46,25,13,1,20,19,121,-2,regular season
2126,2126,2126,2126,Indiana Pacers,Los Angeles Clippers,L,03/19/2019,240,45,87,0.517,7,21,0.33299999999999996,12,17,0.706,11,35,46,30,8,6,20,20,109,-6,regular season
2127,2127,2127,2127,Los Angeles Clippers,Indiana Pacers,W,03/19/2019,240,43,89,0.483,10,34,0.294,19,27,0.7040000000000001,10,29,39,28,14,2,13,20,115,6,regular season
2128,2128,2128,2128,Milwaukee Bucks,Cleveland Cavaliers,L,03/20/2019,240,36,91,0.396,13,32,0.406,17,21,0.81,11,40,51,24,9,7,9,16,102,-5,regular season
2129,2129,2129,2129,Cleveland Cavaliers,Milwaukee Bucks,W,03/20/2019,240,39,93,0.419,11,39,0.282,18,24,0.75,13,41,54,18,4,6,11,17,107,5,regular season
2130,2130,2130,2130,New Orleans Pelicans,Orlando Magic,L,03/20/2019,240,38,102,0.373,10,34,0.294,10,13,0.769,14,35,49,24,9,2,13,15,96,-23,regular season
2131,2131,2131,2131,Orlando Magic,New Orleans Pelicans,W,03/20/2019,240,46,102,0.451,15,38,0.395,12,14,0.857,20,45,65,28,8,10,14,14,119,23,regular season
2132,2132,2132,2132,Boston Celtics,Philadelphia 76ers,L,03/20/2019,240,45,96,0.469,12,32,0.375,13,16,0.813,10,36,46,22,1,3,8,25,115,-3,regular season
2133,2133,2133,2133,Philadelphia 76ers,Boston Celtics,W,03/20/2019,240,34,90,0.37799999999999995,11,33,0.33299999999999996,39,43,0.907,17,37,54,23,5,5,8,17,118,3,regular season
2134,2134,2134,2134,Utah Jazz,New York Knicks,W,03/20/2019,240,48,85,0.565,20,42,0.47600000000000003,21,25,0.84,7,33,40,38,7,3,10,18,137,21,regular season
2135,2135,2135,2135,New York Knicks,Utah Jazz,L,03/20/2019,240,45,86,0.523,13,31,0.419,13,21,0.619,8,32,40,23,6,6,14,21,116,-21,regular season
2136,2136,2136,2136,Washington Wizards,Chicago Bulls,L,03/20/2019,265,44,93,0.473,14,42,0.33299999999999996,18,23,0.7829999999999999,12,38,50,25,10,9,16,21,120,-6,regular season
2137,2137,2137,2137,Chicago Bulls,Washington Wizards,W,03/20/2019,265,50,106,0.47200000000000003,12,23,0.522,14,17,0.8240000000000001,15,33,48,29,10,2,13,16,126,6,regular season
2138,2138,2138,2138,Houston Rockets,Memphis Grizzlies,L,03/20/2019,265,42,94,0.447,21,48,0.43799999999999994,20,20,1.0,11,28,39,19,10,4,12,27,125,-1,regular season
2139,2139,2139,2139,Memphis Grizzlies,Houston Rockets,W,03/20/2019,265,41,89,0.461,13,37,0.35100000000000003,31,39,0.795,15,36,51,20,8,0,17,19,126,1,regular season
2140,2140,2140,2140,Miami Heat,San Antonio Spurs,W,03/20/2019,240,40,86,0.465,16,35,0.457,14,18,0.778,6,42,48,23,6,5,10,21,110,5,regular season
2141,2141,2141,2141,San Antonio Spurs,Miami Heat,L,03/20/2019,240,38,88,0.4320000000000001,14,34,0.41200000000000003,15,21,0.7140000000000001,10,36,46,30,2,3,8,13,105,-5,regular season
2142,2142,2142,2142,Toronto Raptors,Oklahoma City Thunder,W,03/20/2019,265,45,87,0.517,14,36,0.389,19,21,0.905,6,46,52,30,11,5,17,27,123,9,regular season
2143,2143,2143,2143,Oklahoma City Thunder,Toronto Raptors,L,03/20/2019,265,43,103,0.41700000000000004,13,43,0.302,15,29,0.517,16,32,48,22,6,2,17,22,114,-9,regular season
2144,2144,2144,2144,Dallas Mavericks,Portland Trail Blazers,L,03/20/2019,240,43,87,0.494,10,30,0.33299999999999996,22,25,0.88,6,29,35,20,8,6,11,22,118,-8,regular season
2145,2145,2145,2145,Portland Trail Blazers,Dallas Mavericks,W,03/20/2019,240,45,91,0.495,16,36,0.444,20,25,0.8,12,36,48,23,6,4,14,17,126,8,regular season
2146,2146,2146,2146,Minnesota Timberwolves,Charlotte Hornets,L,03/21/2019,240,39,88,0.44299999999999995,10,28,0.35700000000000004,18,29,0.621,9,40,49,23,6,7,13,21,106,-7,regular season
2147,2147,2147,2147,Charlotte Hornets,Minnesota Timberwolves,W,03/21/2019,240,43,100,0.43,9,29,0.31,18,24,0.75,15,40,55,26,5,6,10,24,113,7,regular season
2148,2148,2148,2148,Denver Nuggets,Washington Wizards,W,03/21/2019,240,46,87,0.529,14,30,0.467,7,11,0.636,9,31,40,30,9,4,8,20,113,5,regular season
2149,2149,2149,2149,Washington Wizards,Denver Nuggets,L,03/21/2019,240,40,79,0.506,8,28,0.28600000000000003,20,21,0.9520000000000001,6,32,38,25,4,2,12,15,108,-5,regular season
2150,2150,2150,2150,Utah Jazz,Atlanta Hawks,L,03/21/2019,240,43,94,0.457,10,32,0.313,18,26,0.6920000000000001,14,35,49,25,12,3,15,24,114,-3,regular season
2151,2151,2151,2151,Atlanta Hawks,Utah Jazz,W,03/21/2019,240,41,87,0.47100000000000003,19,40,0.475,16,23,0.696,9,34,43,26,8,5,16,23,117,3,regular season
2152,2152,2152,2152,Detroit Pistons,Phoenix Suns,W,03/21/2019,240,38,90,0.42200000000000004,17,42,0.405,25,34,0.735,19,27,46,23,11,6,13,26,118,20,regular season
2153,2153,2153,2153,Phoenix Suns,Detroit Pistons,L,03/21/2019,240,35,73,0.479,7,26,0.26899999999999996,21,26,0.8079999999999999,7,28,35,22,6,4,19,27,98,-20,regular season
2154,2154,2154,2154,Dallas Mavericks,Sacramento Kings,L,03/21/2019,240,36,92,0.391,12,40,0.3,16,23,0.696,9,34,43,23,5,6,7,22,100,-16,regular season
2155,2155,2155,2155,Sacramento Kings,Dallas Mavericks,W,03/21/2019,240,41,87,0.47100000000000003,13,35,0.371,21,28,0.75,12,46,58,24,7,9,12,18,116,16,regular season
2156,2156,2156,2156,Indiana Pacers,Golden State Warriors,L,03/21/2019,240,35,91,0.385,6,23,0.261,13,17,0.765,12,35,47,17,7,3,15,18,89,-23,regular season
2157,2157,2157,2157,Golden State Warriors,Indiana Pacers,W,03/21/2019,240,44,89,0.494,13,36,0.361,11,16,0.688,10,40,50,32,6,8,15,19,112,23,regular season
2158,2158,2158,2158,Memphis Grizzlies,Orlando Magic,L,03/22/2019,265,47,93,0.505,15,38,0.395,10,21,0.47600000000000003,10,42,52,28,5,6,13,24,119,-4,regular season
2159,2159,2159,2159,Orlando Magic,Memphis Grizzlies,W,03/22/2019,265,44,93,0.473,14,39,0.359,21,27,0.778,4,40,44,30,6,5,8,16,123,4,regular season
2160,2160,2160,2160,Los Angeles Clippers,Cleveland Cavaliers,W,03/22/2019,240,42,82,0.512,6,26,0.231,20,23,0.87,7,36,43,24,6,6,11,16,110,2,regular season
2161,2161,2161,2161,Cleveland Cavaliers,Los Angeles Clippers,L,03/22/2019,240,43,90,0.478,12,31,0.387,10,13,0.769,8,33,41,14,7,2,13,22,108,-2,regular season
